idx,timestamp,reason,side,entry,sl,tp,rr,score,notes,outcome,exit_price,exit_idx,bars_held
96,2025-02-10 05:15:00,OK,SHORT,96973.2,97198.2,96298.2,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,97198.2,97,1
97,2025-02-10 05:30:00,OK,SHORT,97152.6,97220.8,96948.00000000001,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,97152.6,98,1
98,2025-02-10 05:45:00,OK,SHORT,96983.1,97631.8,95037.00000000001,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,97631.8,107,9
126,2025-02-10 12:45:00,OK,LONG,97322.0,97135.4,97881.80000000002,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,97322.0,127,1
172,2025-02-11 00:15:00,OK,SHORT,97728.9,97822.0,97449.59999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,97822.0,173,1
191,2025-02-11 05:00:00,OK,SHORT,98123.9,98250.0,97745.59999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,98250.0,193,2
227,2025-02-11 14:00:00,OK,LONG,96877.4,96551.3,97855.69999999997,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,96877.4,231,4
236,2025-02-11 16:15:00,OK,LONG,96608.7,96410.0,97204.79999999999,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,96410.0,237,1
237,2025-02-11 16:30:00,OK,LONG,96465.5,96359.4,96783.80000000002,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,96359.4,238,1
240,2025-02-11 17:15:00,OK,LONG,96224.8,96030.0,96809.20000000001,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,96030.0,242,2
242,2025-02-11 17:45:00,OK,LONG,96115.5,95914.4,96718.80000000002,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95914.4,243,1
247,2025-02-11 19:00:00,OK,LONG,95363.3,95333.1,95453.9,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95333.1,248,1
249,2025-02-11 19:30:00,OK,LONG,95010.2,94821.9,95575.1,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95010.2,250,1
278,2025-02-12 02:45:00,OK,LONG,95531.7,95266.6,96326.99999999997,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95266.6,279,1
279,2025-02-12 03:00:00,OK,LONG,95346.3,95050.0,96235.20000000001,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95346.3,280,1
335,2025-02-12 17:00:00,OK,SHORT,97032.0,97200.0,96528.0,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,97032.0,336,1
337,2025-02-12 17:30:00,OK,SHORT,97145.2,97675.0,95555.79999999999,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,97145.2,346,9
354,2025-02-12 21:45:00,OK,SHORT,97606.9,97878.0,96793.59999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,97878.0,356,2
357,2025-02-12 22:30:00,OK,SHORT,97791.1,98089.1,96897.1,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,WIN,97195.1,381,24
374,2025-02-13 02:45:00,OK,LONG,97442.2,97328.3,97783.89999999998,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,97442.2,375,1
429,2025-02-13 16:30:00,OK,LONG,95449.3,95156.1,96328.9,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95449.3,432,3
497,2025-02-14 09:30:00,OK,SHORT,97041.9,97098.9,96870.9,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,97041.9,498,1
498,2025-02-14 09:45:00,OK,SHORT,97075.4,97123.7,96930.49999999999,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,97123.7,499,1
499,2025-02-14 10:00:00,OK,SHORT,97074.8,97171.7,96784.10000000002,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,97074.8,500,1
517,2025-02-14 14:30:00,OK,SHORT,97073.3,97328.4,96308.00000000003,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,97328.4,518,1
518,2025-02-14 14:45:00,OK,SHORT,97260.0,97569.9,96330.30000000002,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,97260.0,519,1
683,2025-02-16 08:00:00,OK,LONG,97253.7,97150.0,97564.79999999999,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,97150.0,685,2
686,2025-02-16 08:45:00,OK,LONG,97116.1,97080.0,97224.40000000002,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,97116.1,687,1
688,2025-02-16 09:15:00,OK,LONG,97138.9,97012.0,97519.59999999998,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,97138.9,694,6
703,2025-02-16 13:00:00,OK,LONG,97081.9,96950.1,97477.29999999996,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,96950.1,705,2
707,2025-02-16 14:00:00,OK,LONG,96798.8,96636.0,97287.20000000001,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,96798.8,723,16
725,2025-02-16 18:30:00,OK,LONG,96799.9,96500.0,97699.59999999998,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,96799.9,736,11
745,2025-02-16 23:30:00,OK,LONG,96129.6,96000.0,96518.40000000002,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,96000.0,747,2
747,2025-02-17 00:00:00,OK,LONG,96152.5,95980.1,96669.69999999998,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,96152.5,748,1
764,2025-02-17 04:15:00,OK,LONG,96172.5,95936.0,96882.0,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95936.0,767,3
767,2025-02-17 05:00:00,OK,LONG,96168.7,95730.3,97483.89999999998,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,96168.7,809,42
811,2025-02-17 16:00:00,OK,LONG,95569.3,95461.8,95891.8,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95461.8,812,1
813,2025-02-17 16:30:00,OK,LONG,95482.9,95312.3,95994.69999999997,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95312.3,814,1
817,2025-02-17 17:30:00,OK,LONG,95480.1,95234.2,96217.80000000003,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95480.1,820,3
822,2025-02-17 18:45:00,OK,LONG,95294.9,95208.9,95552.9,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95294.9,823,1
823,2025-02-17 19:00:00,OK,LONG,95275.6,95160.0,95622.40000000002,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95275.6,824,1
866,2025-02-18 05:45:00,OK,LONG,95553.9,95489.4,95747.4,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95489.4,867,1
869,2025-02-18 06:30:00,OK,LONG,95450.1,95193.6,96219.6,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95193.6,878,9
904,2025-02-18 15:15:00,OK,LONG,95357.6,95313.0,95491.40000000002,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95357.6,905,1
910,2025-02-18 16:45:00,OK,LONG,94599.9,94550.0,94749.59999999998,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,94599.9,911,1
918,2025-02-18 18:45:00,OK,LONG,93882.5,93550.0,94880.0,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,93550.0,919,1
987,2025-02-19 12:00:00,OK,SHORT,96370.0,96489.7,96010.90000000001,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,96370.0,989,2
997,2025-02-19 14:30:00,OK,SHORT,95969.4,96676.5,93848.09999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,96676.5,1031,34
1015,2025-02-19 19:00:00,OK,LONG,95979.2,95370.0,97806.79999999999,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,WIN,97197.59999999999,1046,31
1020,2025-02-19 20:15:00,OK,SHORT,96235.9,96462.1,95557.29999999996,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,96462.1,1028,8
1028,2025-02-19 22:15:00,OK,SHORT,96458.2,96590.7,96060.7,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,96458.2,1029,1
1031,2025-02-19 23:00:00,OK,SHORT,96577.9,96897.1,95620.29999999996,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,96897.1,1039,8
1039,2025-02-20 01:00:00,OK,SHORT,96693.0,96974.4,95848.80000000002,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,96974.4,1046,7
1047,2025-02-20 03:00:00,OK,SHORT,97139.1,97419.9,96296.70000000004,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,97139.1,1070,23
1079,2025-02-20 11:00:00,OK,SHORT,97257.1,97348.3,96983.50000000001,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,97257.1,1083,4
1084,2025-02-20 12:15:00,OK,SHORT,97373.6,97483.0,97045.40000000002,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,97483.0,1085,1
1085,2025-02-20 12:30:00,OK,SHORT,97455.3,97520.0,97261.20000000001,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,97455.3,1086,1
1093,2025-02-20 14:30:00,OK,SHORT,97680.0,98000.0,96720.0,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,97680.0,1094,1
1108,2025-02-20 18:15:00,OK,SHORT,98248.9,98399.9,97795.9,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,98248.9,1109,1
1109,2025-02-20 18:30:00,OK,SHORT,98232.2,98400.0,97728.79999999999,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,98400.0,1112,3
1154,2025-02-21 05:45:00,OK,SHORT,98296.7,98368.2,98082.2,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,98368.2,1155,1
1155,2025-02-21 06:00:00,OK,SHORT,98325.9,98397.1,98112.29999999996,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,98397.1,1159,4
1160,2025-02-21 07:15:00,OK,SHORT,98396.0,98568.0,97880.0,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,98396.0,1161,1
1168,2025-02-21 09:15:00,OK,SHORT,98331.9,98907.8,96604.19999999997,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,98907.8,1182,14
1182,2025-02-21 12:45:00,OK,SHORT,98852.2,98935.3,98602.89999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,98852.2,1183,1
1185,2025-02-21 13:30:00,OK,SHORT,99290.2,99410.4,98929.6,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,99410.4,1186,1
1186,2025-02-21 13:45:00,OK,SHORT,99294.7,99454.2,98816.2,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,99294.7,1187,1
1207,2025-02-21 19:00:00,OK,LONG,96557.7,96300.0,97330.79999999999,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,96300.0,1208,1
1211,2025-02-21 20:00:00,OK,LONG,95262.1,95186.3,95489.50000000001,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95262.1,1212,1
1212,2025-02-21 20:15:00,OK,LONG,95244.0,95091.6,95701.19999999998,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95244.0,1213,1
1344,2025-02-23 05:15:00,OK,LONG,96352.2,96260.9,96626.1,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,96260.9,1346,2
1347,2025-02-23 06:00:00,OK,LONG,96212.7,96121.5,96486.29999999999,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,96212.7,1348,1
1365,2025-02-23 10:30:00,OK,LONG,96121.7,96009.4,96458.6,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,96121.7,1369,4
1371,2025-02-23 12:00:00,OK,LONG,96020.2,96000.0,96080.79999999999,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,96000.0,1372,1
1391,2025-02-23 17:00:00,OK,LONG,95363.2,95285.0,95597.79999999999,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95285.0,1392,1
1393,2025-02-23 17:30:00,OK,LONG,95585.1,95254.0,96578.40000000002,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,WIN,96247.30000000002,1416,23
1436,2025-02-24 04:15:00,OK,LONG,95336.2,95258.0,95570.79999999999,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95258.0,1437,1
1437,2025-02-24 04:30:00,OK,LONG,95269.2,95088.5,95811.29999999999,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95269.2,1439,2
1479,2025-02-24 15:00:00,OK,LONG,94889.9,94163.9,97067.9,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,94163.9,1481,2
1482,2025-02-24 15:45:00,OK,LONG,94376.8,93816.4,96058.00000000003,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,94376.8,1483,1
1498,2025-02-24 19:45:00,OK,LONG,93984.9,93631.0,95046.59999999998,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,93984.9,1499,1
1503,2025-02-24 21:00:00,OK,LONG,93865.2,93588.0,94696.79999999999,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,93865.2,1507,4
1508,2025-02-24 22:15:00,OK,LONG,93439.3,92800.0,95357.20000000001,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,92800.0,1510,2
1511,2025-02-24 23:00:00,OK,LONG,92444.0,92200.0,93176.0,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,92200.0,1512,1
1513,2025-02-24 23:30:00,OK,LONG,91986.2,91549.1,93297.49999999997,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,91549.1,1514,1
1541,2025-02-25 06:30:00,OK,LONG,91576.2,91335.2,92299.2,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,91335.2,1542,1
1545,2025-02-25 07:30:00,OK,LONG,89025.4,88093.2,91821.99999999999,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,88093.2,1555,10
1556,2025-02-25 10:15:00,OK,LONG,87753.3,86833.0,90514.20000000001,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,87753.3,1561,5
1575,2025-02-25 15:00:00,OK,LONG,86841.2,86500.0,87864.79999999999,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,86500.0,1576,1
1576,2025-02-25 15:15:00,OK,LONG,86614.9,86234.9,87754.9,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,86614.9,1577,1
1577,2025-02-25 15:30:00,OK,LONG,87001.9,86055.5,89841.09999999998,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,WIN,88894.69999999998,1597,20
1595,2025-02-25 20:00:00,OK,SHORT,87852.6,88098.9,87113.70000000004,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,88098.9,1596,1
1650,2025-02-26 09:45:00,OK,SHORT,89084.0,89260.9,88553.30000000002,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,89084.0,1653,3
1654,2025-02-26 10:45:00,OK,SHORT,89216.9,89287.0,89006.59999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,89216.9,1655,1
1692,2025-02-26 20:15:00,OK,LONG,83367.6,82055.6,87303.6,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,WIN,85991.6,1732,40
1789,2025-02-27 20:30:00,OK,LONG,83382.4,82670.0,85519.59999999998,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,WIN,84807.19999999998,1801,12
1819,2025-02-28 04:00:00,OK,LONG,79950.6,79290.5,81930.90000000002,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,79950.6,1820,1
1826,2025-02-28 05:45:00,OK,LONG,79953.8,79102.1,82508.9,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,79102.1,1830,4
1830,2025-02-28 06:45:00,OK,LONG,79315.2,78950.6,80408.99999999997,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,79315.2,1831,1
1833,2025-02-28 07:30:00,OK,LONG,79228.3,78882.6,80265.4,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,78882.6,1834,1
1834,2025-02-28 07:45:00,OK,LONG,79176.1,78814.8,80260.00000000001,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,78814.8,1835,1
1836,2025-02-28 08:15:00,OK,LONG,78830.8,78308.6,80397.4,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,78308.6,1838,2
1838,2025-02-28 08:45:00,OK,LONG,78943.3,78210.5,81141.70000000001,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,WIN,80408.90000000001,1840,2
1878,2025-02-28 18:45:00,OK,SHORT,84427.4,85124.4,82336.4,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,84427.4,1884,6
1910,2025-03-01 02:45:00,OK,SHORT,85231.4,85664.0,83933.59999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,85664.0,1915,5
1916,2025-03-01 04:15:00,OK,SHORT,85920.0,85949.9,85830.30000000002,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,85920.0,1917,1
1987,2025-03-01 22:00:00,OK,SHORT,85967.5,86178.9,85333.30000000002,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,85967.5,1988,1
1990,2025-03-01 22:45:00,OK,SHORT,86085.1,86240.5,85618.90000000002,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,86085.1,1991,1
1995,2025-03-02 00:00:00,OK,SHORT,85995.1,86317.2,85028.80000000003,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,86317.2,2000,5
2000,2025-03-02 01:15:00,OK,SHORT,86154.4,86327.4,85635.4,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,86154.4,2001,1
2003,2025-03-02 02:00:00,OK,SHORT,86217.6,86459.0,85493.40000000002,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,86217.6,2004,1
2022,2025-03-02 06:45:00,OK,SHORT,86264.8,86602.0,85253.20000000001,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,WIN,85590.40000000001,2048,26
2062,2025-03-02 16:45:00,OK,SHORT,91199.2,91979.4,88858.6,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,91979.4,2064,2
2066,2025-03-02 17:45:00,OK,SHORT,94103.9,95058.7,91239.49999999999,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,94103.9,2076,10
2087,2025-03-02 23:00:00,OK,SHORT,94474.9,94851.9,93343.9,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,94474.9,2089,2
2094,2025-03-03 00:45:00,OK,LONG,93320.1,93300.0,93380.40000000002,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,93320.1,2095,1
2096,2025-03-03 01:15:00,OK,LONG,93061.1,92660.0,94264.40000000002,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,92660.0,2100,4
2143,2025-03-03 13:00:00,OK,SHORT,92883.9,93280.0,91695.59999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,93280.0,2145,2
2147,2025-03-03 14:00:00,OK,SHORT,93608.7,93697.0,93343.79999999999,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,93608.7,2148,1
2166,2025-03-03 18:45:00,OK,LONG,87120.2,86661.8,88495.39999999998,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,87120.2,2167,1
2168,2025-03-03 19:15:00,OK,LONG,87019.4,86473.8,88656.19999999997,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,86473.8,2170,2
2171,2025-03-03 20:00:00,OK,LONG,85689.5,85233.5,87057.5,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,85689.5,2172,1
2173,2025-03-03 20:30:00,OK,LONG,85360.5,85128.5,86056.5,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,85360.5,2174,1
2178,2025-03-03 21:45:00,OK,LONG,85309.3,85023.4,86167.00000000003,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,85309.3,2179,1
2195,2025-03-04 02:00:00,OK,LONG,83724.9,82378.7,87763.49999999999,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,82378.7,2241,46
2219,2025-03-04 08:00:00,OK,LONG,83234.3,82968.0,84033.20000000001,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,83234.3,2220,1
2241,2025-03-04 13:30:00,OK,LONG,83203.9,82267.1,86014.29999999996,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,83203.9,2245,4
2245,2025-03-04 14:30:00,OK,SHORT,84041.3,84975.9,81237.50000000003,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,84041.3,2246,1
2248,2025-03-04 15:15:00,OK,LONG,82322.0,81413.7,85046.90000000001,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,82322.0,2249,1
2264,2025-03-04 19:15:00,OK,SHORT,87727.7,88515.6,85363.99999999997,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,88515.6,2268,4
2268,2025-03-04 20:15:00,OK,SHORT,88388.6,88830.5,87062.90000000002,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,88388.6,2269,1
2272,2025-03-04 21:15:00,OK,SHORT,88742.0,88946.0,88130.0,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,88742.0,2273,1
2318,2025-03-05 08:45:00,OK,SHORT,87724.8,87899.9,87199.50000000003,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,87899.9,2319,1
2321,2025-03-05 09:30:00,OK,SHORT,88511.8,88777.0,87716.20000000001,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,88777.0,2324,3
2332,2025-03-05 12:15:00,OK,SHORT,90349.8,90737.9,89185.50000000003,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,90737.9,2333,1
2333,2025-03-05 12:30:00,OK,SHORT,90587.0,90930.0,89558.0,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,90587.0,2334,1
2367,2025-03-05 21:00:00,OK,SHORT,90261.8,90645.6,89110.4,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,90261.8,2368,1
2378,2025-03-05 23:45:00,OK,SHORT,90567.8,90975.0,89346.20000000001,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,90567.8,2385,7
2390,2025-03-06 02:45:00,OK,SHORT,91782.0,91987.9,91164.30000000002,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,91782.0,2391,1
2391,2025-03-06 03:00:00,OK,SHORT,91635.1,91999.9,90540.70000000004,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,91999.9,2397,6
2398,2025-03-06 04:45:00,OK,SHORT,92252.0,92419.3,91750.09999999999,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,92252.0,2399,1
2400,2025-03-06 05:15:00,OK,SHORT,92382.9,92493.2,92051.99999999999,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,92493.2,2401,1
